"TERMS AND CONDITIONS"
"https://www.bankofcanada.ca/terms/"

"NAME"
"COVID-19 stringency index"

"LINK"
"https://www.bankofcanada.ca/?p=219486"

"SERIES"
"id","label","description"
"SAN_LYOJ20210218_C2_S1","Canada"," "
"SAN_LYOJ20210218_C2_S2","Atlantic region*"," "
"SAN_LYOJ20210218_C2_S3","Quebec"," "
"SAN_LYOJ20210218_C2_S4","Ontario"," "
"SAN_LYOJ20210218_C2_S5","Prairies region*"," "
"SAN_LYOJ20210218_C2_S6","British Columbia"," "
"SAN_LYOJ20210218_C2_S7","Newfoundland and Labrador"," "
"SAN_LYOJ20210218_C2_S8","Prince Edward Island"," "
"SAN_LYOJ20210218_C2_S9","Nova Scotia"," "
"SAN_LYOJ20210218_C2_S10","New Brunswick"," "
"SAN_LYOJ20210218_C2_S11","Manitoba"," "
"SAN_LYOJ20210218_C2_S12","Saskatchewan"," "
"SAN_LYOJ20210218_C2_S13","Alberta"," "

"OBSERVATIONS"
"date","SAN_LYOJ20210218_C2_S1","SAN_LYOJ20210218_C2_S2","SAN_LYOJ20210218_C2_S3","SAN_LYOJ20210218_C2_S4","SAN_LYOJ20210218_C2_S5","SAN_LYOJ20210218_C2_S6","SAN_LYOJ20210218_C2_S7","SAN_LYOJ20210218_C2_S8","SAN_LYOJ20210218_C2_S9","SAN_LYOJ20210218_C2_S10","SAN_LYOJ20210218_C2_S11","SAN_LYOJ20210218_C2_S12","SAN_LYOJ20210218_C2_S13"
"2020-06-01","63.7289050","61.5059660","64.6296310","70.1851880","59.1461140","52.8240780","66.1574100","56.1921270","59.8379630","59.8958320","55.9143490","70.6018520","56.9212950"
"2020-06-02","63.7289050","61.5059660","64.6296310","70.1851880","59.1461140","52.8240780","66.1574100","56.1921270","59.8379630","59.8958320","55.9143490","70.6018520","56.9212950"
"2020-06-03","63.7289050","61.5059660","64.6296310","70.1851880","59.1461140","52.8240780","66.1574100","56.1921270","59.8379630","59.8958320","55.9143490","70.6018520","56.9212950"
"2020-06-04","63.7289050","61.5059660","64.6296310","70.1851880","59.1461140","52.8240780","66.1574100","56.1921270","59.8379630","59.8958320","55.9143490","70.6018520","56.9212950"
"2020-06-05","61.1630250","58.1627010","64.6296310","63.9351840","59.1461140","52.8240780","59.2129630","56.1921270","56.8865700","59.0625000","55.9143490","70.6018520","56.9212950"
"2020-06-06","61.1630250","58.1627010","64.6296310","63.9351840","59.1461140","52.8240780","59.2129630","56.1921270","56.8865700","59.0625000","55.9143490","70.6018520","56.9212950"
"2020-06-07","61.1630250","58.1627010","64.6296310","63.9351840","59.1461140","52.8240780","59.2129630","56.1921270","56.8865700","59.0625000","55.9143490","70.6018520","56.9212950"
"2020-06-08","60.9184380","57.5547710","64.6296310","63.9351840","58.2650830","52.8240780","58.2407380","55.2662050","56.8865700","58.1365780","55.9143490","65.4976880","56.9212950"
"2020-06-09","60.1300890","57.9575920","60.4629630","63.9351840","58.2650830","52.8240780","58.2407380","55.2662050","56.8865700","59.5254630","55.9143490","65.4976880","56.9212950"
"2020-06-10","60.1300890","57.9575920","60.4629630","63.9351840","58.2650830","52.8240780","58.2407380","55.2662050","56.8865700","59.5254630","55.9143490","65.4976880","56.9212950"
"2020-06-11","60.1128650","57.9575920","60.4629630","63.9351840","58.1931610","52.8240780","58.2407380","55.2662050","56.8865700","59.5254630","55.9143490","65.0810170","56.9212950"
"2020-06-12","58.2232320","57.9575920","60.4629630","62.7199100","52.2364200","52.8240780","58.2407380","55.2662050","56.8865700","59.5254630","55.9143490","65.0810170","48.3101840"
"2020-06-13","57.7639010","57.9575920","60.4629630","62.7199100","50.3185310","52.8240780","58.2407380","55.2662050","56.8865700","59.5254630","55.9143490","53.9699100","48.3101840"
"2020-06-14","57.7639010","57.9575920","60.4629630","62.7199100","50.3185310","52.8240780","58.2407380","55.2662050","56.8865700","59.5254630","55.9143490","53.9699100","48.3101840"
"2020-06-15","56.8238110","57.8379970","59.2129630","62.7199100","47.4362370","52.8240780","58.2407380","53.1828730","56.8865700","59.5254630","55.9143490","53.9699100","44.1435200"
"2020-06-16","56.8238110","57.8379970","59.2129630","62.7199100","47.4362370","52.8240780","58.2407380","53.1828730","56.8865700","59.5254630","55.9143490","53.9699100","44.1435200"
"2020-06-17","56.8238110","57.8379970","59.2129630","62.7199100","47.4362370","52.8240780","58.2407380","53.1828730","56.8865700","59.5254630","55.9143490","53.9699100","44.1435200"
"2020-06-18","56.7253000","56.0547870","59.2129630","62.7199100","47.4362370","52.8240780","58.2407380","53.1828730","53.0324100","58.1365780","55.9143490","53.9699100","44.1435200"
"2020-06-19","56.6511230","54.7120550","59.2129630","62.7199100","47.4362370","52.8240780","58.2407380","53.1828730","53.0324100","53.5069430","55.9143490","53.9699100","44.1435200"
"2020-06-20","56.6511230","54.7120550","59.2129630","62.7199100","47.4362370","52.8240780","58.2407380","53.1828730","53.0324100","53.5069430","55.9143490","53.9699100","44.1435200"
"2020-06-21","56.5007290","54.7120550","59.2129630","62.7199100","46.8082810","52.8240780","58.2407380","53.1828730","53.0324100","53.5069430","51.2847250","53.9699100","44.1435200"
"2020-06-22","55.9062880","54.7120550","56.1574100","62.7199100","46.8082810","52.8240780","58.2407380","53.1828730","53.0324100","53.5069430","51.2847250","53.9699100","44.1435200"
"2020-06-23","55.9062880","54.7120550","56.1574100","62.7199100","46.8082810","52.8240780","58.2407380","53.1828730","53.0324100","53.5069430","51.2847250","53.9699100","44.1435200"
"2020-06-24","54.8485680","53.5036050","56.1574100","62.7199100","46.8082810","45.1851840","56.3888850","53.1828730","51.1805570","53.5069430","51.2847250","53.9699100","44.1435200"
"2020-06-25","54.4119800","52.1235580","56.1574100","62.7199100","46.8082810","42.4074060","51.7013890","53.1828730","51.1805570","53.5069430","51.2847250","53.9699100","44.1435200"
"2020-06-26","54.1285320","51.0762290","56.1574100","62.7199100","45.8663410","42.4074060","51.7013890","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-06-27","54.1285320","51.0762290","56.1574100","62.7199100","45.8663410","42.4074060","51.7013890","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-06-28","54.1285320","51.0762290","56.1574100","62.7199100","45.8663410","42.4074060","51.7013890","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-06-29","54.1285320","51.0762290","56.1574100","62.7199100","45.8663410","42.4074060","51.7013890","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-06-30","54.1014250","50.5855450","56.1574100","62.7199100","45.8663410","42.4074060","50.0347250","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-07-01","54.1014250","50.5855450","56.1574100","62.7199100","45.8663410","42.4074060","50.0347250","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-07-02","54.1014250","50.5855450","56.1574100","62.7199100","45.8663410","42.4074060","50.0347250","53.1828730","51.1805570","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-07-03","54.0263520","49.2266160","56.1574100","62.7199100","45.8663410","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-07-04","54.0263520","49.2266160","56.1574100","62.7199100","45.8663410","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-07-05","54.0263520","49.2266160","56.1574100","62.7199100","45.8663410","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","53.9699100","44.1435200"
"2020-07-06","53.9689370","49.2266160","56.1574100","62.7199100","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-07","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-08","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-09","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-10","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-11","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-12","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-13","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-14","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-15","53.4397850","49.2266160","56.1574100","61.3310200","45.6266060","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","52.5810200","44.1435200"
"2020-07-16","53.3823700","49.2266160","56.1574100","61.3310200","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-17","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-18","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-19","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-20","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-21","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-22","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-23","53.1310200","49.2266160","56.1574100","60.6712950","45.3868680","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","51.1921270","44.1435200"
"2020-07-24","52.8769530","49.2266160","56.1574100","60.6712950","44.3260350","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","44.3402750","45.0462950","44.1435200"
"2020-07-25","52.7923580","49.2266160","56.1574100","60.6712950","43.9728090","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-07-26","52.7923580","49.2266160","56.1574100","60.6712950","43.9728090","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-07-27","52.7923580","49.2266160","56.1574100","60.6712950","43.9728090","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-07-28","51.9986340","49.2266160","56.1574100","58.5879630","43.9728090","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-07-29","51.9986340","49.2266160","56.1574100","58.5879630","43.9728090","42.4074060","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-07-30","52.7193340","49.2266160","56.1574100","58.5879630","43.9728090","47.9629630","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-07-31","52.7193340","49.2266160","56.1574100","58.5879630","43.9728090","47.9629630","50.0347250","52.2569430","47.5347250","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-08-01","52.6368900","47.7342990","56.1574100","58.5879630","43.9728090","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-08-02","52.6368900","47.7342990","56.1574100","58.5879630","43.9728090","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-08-03","51.9884150","47.7342990","52.8240780","58.5879630","43.9728090","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","41.7361110","45.0462950","44.1435200"
"2020-08-04","51.9207380","47.7342990","52.8240780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-05","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-06","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-07","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-08","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-09","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-10","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-11","51.0088120","47.7342990","48.1365780","58.5879630","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-12","48.9451220","47.7342990","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-13","48.9451220","47.7342990","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-14","48.9451220","47.7342990","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-15","48.9451220","47.7342990","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-16","48.9451220","47.7342990","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-17","48.9451220","47.7342990","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","52.2569430","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-18","48.9385150","47.6147040","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","50.1736110","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-19","48.9385150","47.6147040","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","50.1736110","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-20","48.9385150","47.6147040","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","50.1736110","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-21","48.9385150","47.6147040","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","50.1736110","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-22","48.9385150","47.6147040","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","50.1736110","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-23","48.9385150","47.6147040","48.1365780","53.1712950","43.6902310","47.9629630","50.0347250","50.1736110","43.3680530","49.8958320","39.6527750","45.0462950","44.1435200"
"2020-08-24","48.9587710","47.0013470","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","43.3680530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-25","48.9587710","47.0013470","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","43.3680530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-26","48.9340400","46.5536540","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","42.1180530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-27","48.9340400","46.5536540","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","42.1180530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-28","48.9340400","46.5536540","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","42.1180530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-29","48.9340400","46.5536540","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","42.1180530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-30","48.9340400","46.5536540","48.1365780","53.1712950","43.9162940","47.9629630","47.9513850","50.1736110","42.1180530","49.8958320","41.3194430","45.0462950","44.1435200"
"2020-08-31","48.5027660","46.5536540","48.1365780","53.1712950","42.1155400","47.9629630","47.9513850","50.1736110","42.1180530","49.8958320","41.3194430","42.9629630","42.0601840"
"2020-09-01","47.6948050","46.6014900","43.9699100","53.1712950","42.1155400","47.9629630","47.9513850","51.0069430","42.1180530","49.8958320","41.3194430","42.9629630","42.0601840"
"2020-09-02","47.6948050","46.6014900","43.9699100","53.1712950","42.1155400","47.9629630","47.9513850","51.0069430","42.1180530","49.8958320","41.3194430","42.9629630","42.0601840"
"2020-09-03","47.8752210","45.7836880","43.9699100","53.1712950","43.0574800","47.9629630","45.1736110","51.0069430","42.1180530","49.8958320","48.2638890","42.9629630","42.0601840"
"2020-09-04","47.8752210","45.7836880","43.9699100","53.1712950","43.0574800","47.9629630","45.1736110","51.0069430","42.1180530","49.8958320","48.2638890","42.9629630","42.0601840"
"2020-09-05","47.8752210","45.7836880","43.9699100","53.1712950","43.0574800","47.9629630","45.1736110","51.0069430","42.1180530","49.8958320","48.2638890","42.9629630","42.0601840"
"2020-09-06","48.1454810","45.7836880","43.9699100","53.1712950","43.0574800","50.0462950","45.1736110","51.0069430","42.1180530","49.8958320","48.2638890","42.9629630","42.0601840"
"2020-09-07","48.1454810","45.7836880","43.9699100","53.1712950","43.0574800","50.0462950","45.1736110","51.0069430","42.1180530","49.8958320","48.2638890","42.9629630","42.0601840"
"2020-09-08","46.9930190","43.2992130","43.9699100","51.0879630","42.1327130","50.0462950","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-09","46.9930190","43.2992130","43.9699100","51.0879630","42.1327130","50.0462950","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-10","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-11","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-12","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-13","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-14","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-15","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-16","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-17","46.8128470","43.2992130","43.9699100","51.0879630","42.1327130","48.6574100","45.1736110","49.6180570","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-18","47.2283400","43.1796230","43.9699100","52.3379630","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-19","47.3870850","43.1796230","43.9699100","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-20","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-21","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-22","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-23","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-24","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-25","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-26","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-27","48.0355640","43.1796230","47.3032420","52.7546270","41.9066470","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","42.4305570","40.8796270","42.0601840"
"2020-09-28","48.0897060","43.1796230","47.3032420","52.7546270","42.1327130","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-29","48.0897060","43.1796230","47.3032420","52.7546270","42.1327130","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-09-30","48.0897060","43.1796230","47.3032420","52.7546270","42.1327130","48.6574100","45.1736110","47.5347180","39.3402750","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-10-01","49.5439830","44.5600170","54.3865780","52.7546270","42.1327130","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-10-02","49.5439830","44.5600170","54.3865780","52.7546270","42.1327130","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-10-03","48.7502560","44.5600170","54.3865780","50.6712950","42.1327130","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","44.0972250","40.8796270","42.0601840"
"2020-10-04","48.9702070","44.5600170","54.3865780","50.6712950","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","50.8680570","40.8796270","42.0601840"
"2020-10-05","48.9702070","44.5600170","54.3865780","50.6712950","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","50.8680570","40.8796270","42.0601840"
"2020-10-06","48.9702070","44.5600170","54.3865780","50.6712950","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","50.8680570","40.8796270","42.0601840"
"2020-10-07","48.9702070","44.5600170","54.3865780","50.6712950","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","50.8680570","40.8796270","42.0601840"
"2020-10-08","49.1053090","44.5600170","55.0810200","50.6712950","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","45.0347180","50.8680570","40.8796270","42.0601840"
"2020-10-09","49.1948740","46.1813620","55.0810200","50.6712950","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-10","51.3283540","46.1813620","59.2476920","54.1435130","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-11","51.3283540","46.1813620","59.2476920","54.1435130","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-12","51.3283540","46.1813620","59.2476920","54.1435130","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-13","52.3205180","46.1813620","59.2476920","56.7476840","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-14","52.3205180","46.1813620","59.2476920","56.7476840","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-15","52.3205180","46.1813620","59.2476920","56.7476840","43.0511020","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","40.8796270","42.0601840"
"2020-10-16","52.5013770","46.1813620","59.2476920","56.7476840","43.8062670","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","45.2546270","42.0601840"
"2020-10-17","52.5013770","46.1813620","59.2476920","56.7476840","43.8062670","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","45.2546270","42.0601840"
"2020-10-18","52.5013770","46.1813620","59.2476920","56.7476840","43.8062670","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","50.8680570","45.2546270","42.0601840"
"2020-10-19","52.6141740","46.1813620","59.2476920","56.7476840","44.2772370","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","54.3402820","45.2546270","42.0601840"
"2020-10-20","52.6141740","46.1813620","59.2476920","56.7476840","44.2772370","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","54.3402820","45.2546270","42.0601840"
"2020-10-21","52.6141740","46.1813620","59.2476920","56.7476840","44.2772370","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","54.3402820","45.2546270","42.0601840"
"2020-10-22","52.6141740","46.1813620","59.2476920","56.7476840","44.2772370","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","54.3402820","45.2546270","42.0601840"
"2020-10-23","52.7495270","46.1813620","59.2476920","56.7476840","44.8424000","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","58.5069470","45.2546270","42.0601840"
"2020-10-24","52.7495270","46.1813620","59.2476920","56.7476840","44.8424000","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","58.5069470","45.2546270","42.0601840"
"2020-10-25","52.7495270","46.1813620","59.2476920","56.7476840","44.8424000","48.6574100","45.1736110","47.5347180","43.1944430","50.6250000","58.5069470","45.2546270","42.0601840"
"2020-10-26","53.6231920","46.1813620","59.2476920","56.7476840","47.8132400","49.9074100","45.1736110","47.5347180","43.1944430","50.6250000","61.2847250","45.2546270","45.8101840"
"2020-10-27","53.7954410","46.1813620","59.2476920","56.7476840","48.5324480","49.9074100","45.1736110","47.5347180","43.1944430","50.6250000","61.2847250","49.4212950","45.8101840"
"2020-10-28","53.7954410","46.1813620","59.2476920","56.7476840","48.5324480","49.9074100","45.1736110","47.5347180","43.1944430","50.6250000","61.2847250","49.4212950","45.8101840"
"2020-10-29","53.7954410","46.1813620","59.2476920","56.7476840","48.5324480","49.9074100","45.1736110","47.5347180","43.1944430","50.6250000","61.2847250","49.4212950","45.8101840"
"2020-10-30","53.7954410","46.1813620","59.2476920","56.7476840","48.5324480","49.9074100","45.1736110","47.5347180","43.1944430","50.6250000","61.2847250","49.4212950","45.8101840"
